from_station_id,to_station_id,count,from_station_addy,to_station_addy,from_station_lng,to_station_lng,from_station_lat,to_station_lat,polyline,distance,time
110,192,419,Dearborn St & Erie St,Canal St & Adams St,-87.629318,-87.639904,41.893992,41.879255,_mu~FdbzuOAmF??`DEl@?|@Ar@?|CEpACpAAnAAnACl@?`@?D?T?v@?~ABRLh@@bCAp@?rAEH?L?J???CfH?`B?^?^?~B?r@@xA?rA?z@?\?^@xA?n@?dB?H?dDBfBBRJZ`@|@f@~@h@~@DJDH^f@ZRNBRBL@dAFVBh@DhBBnAAp@AfA?N?^?d@?`BArAC`@?P?VA~AC|B?v@A~BCf@?^A???N?Z@fF?Z@^@fEAr@,1.647,337
113,94,419,Bissell St & Armitage Ave,Clark St & Armitage Ave,-87.65222,-87.636282,41.91844,41.918306,gez~F|p~uOqHLkGB{A@??CqFEoFAyB?yBAyBA_B?W?UAaB?aB?YCiDAaCAeB?sA??zFaJFKd@u@r@iAl@}@|EsH|AaC??AgBAa@?QAcA@kB?iBEi@CM,1.151,238
340,13,419,Clark St & Wrightwood Ave,Wilton Ave & Diversey Pkwy,-87.643118,-87.65268082,41.929546,41.93250008,ck|~Ftx|uOLb@VrARlARrBRfDDlD?dC?lB?x@?v@?|B??g@@s@@K?kBB{@B}@?s@@gBBaCDk@?_A@??@|A@rA@bABpF@lF??d@?,0.752,153
157,35,417,Lake Shore Dr & Wellington Ave,Streeter Dr & Illinois St,-87.636794,-87.6122,41.936669,41.891071,_w}~Fhq{uOBANCh@Gz@AnAANA|CIv@Ih@MdA_@tB{@\ET@f@PVJxBz@pBn@^LPHb@b@??d@[p@_@vBuAnBoAb@]|EyCdCqApCuA^Of@W~As@TKZM??M{AI_AAOCUQsBGi@??~@[f@WpBkAdD_B`ASpOeDjHcA|AYbCi@rCu@zAe@vDuA|Ao@bAg@fDyAvIgDLGTIxAk@\M~@Sb@Ej@?z@AvCCbBCZAvBIvBUtDm@tGcApFy@VCpCa@~@OhCe@lAY~@a@t@k@n@q@HMNSh@eAXs@`@gBPwAHgBHsEFy@Rk@Vc@f@c@dAk@dAm@FExA{@hC{AHGfAo@`DkBtCcB^UzFoDnAq@tBqAd@Yr@c@??tAc@dAm@XKj@Od@Cn@CJ???jBA??xCM??AaB?O?eAAmF,3.701,363
211,35,417,St. Clair St & Erie St,Streeter Dr & Illinois St,-87.622663,-87.6122,41.894448,41.891071,gou~F`yxuOx@A??M{M?K??nAAHDhABv@@dB?~CE??lB?n@???A]@kB?mEEuD?iAC}BCgEAcB?s@?yBAaB?O?eAAmF,0.786,137
192,110,416,Canal St & Adams St,Dearborn St & Erie St,-87.639904,-87.629318,41.879255,41.893992,upr~Fjd|uOAlFBjBB~D@pC?v@@rAApD?Z@^??Eh@ANGPIDQ@KBm@@eBAs@EICiAOaBAm@@[?e@Be@B}ABs@@u@@}@@_A@o@@mDJaAH_Df@gBl@g@PIBiBv@uAt@i@^mA~@k@h@w@r@_@`@w@|@cBxBsA|B_CfE??oArAa@XSH_@Ba@EOG]WKQMQQk@Mu@GoCL}CBgB?oBAeEAgDImTEkJ?c@AcF?kAD}C@aAFcBBm@???uG?MAsDAwBAqBAcDAc@??w@@m@@w@?u@@i@@cA@??CuG?kBA{DAkA,2.509,293
241,75,415,Morgan St & Polk St,Canal St & Jackson Blvd,-87.65103,-87.641052,41.871737,41.878412,iaq~Fnj~uOM?[?{@@??@Xz@CXA`CCvBAxCIv@???@OC}@?c@FUAqDCyDEmCAg@CkCA_@??W?a@@O?eCBm@@{@@K@i@?u@@M?[@Q?}BBuCF_@@Y@Q?Q@W?eABS?k@@w@B[?_EFW?U?c@@w@@{B@cCD??AwB?K?c@Aa@?O?I?[As@@]Am@AcGAaH??aCB??CiH??x@A,1.415,287
47,91,414,State St & Kinzie St,Clinton St & Washington Blvd,-87.6277,-87.64117,41.88918,41.88338,ynt~F`xyuO?z@??~ABRLh@@bCAp@?rAEH?L?J???CfH?`B?^?^?~B?r@@xA?rA?z@?\?^@xA?n@?dB?H?dDBfBBRJZ`@|@f@~@h@~@DJDH^f@ZRNBRB???RBfA?jBAf@E|AAp@@|DBbD?X@bB??R?hFEf@?nDG,1.057,197
4,6,413,Burnham Harbor,Dusable Harbor,-87.613348,-87.61279454,41.856268,41.88504199,{`n~Fl~vuOFf@BN??g@Pc@He@FcADi@?e@HOF]ZYf@KFqAr@??Rn@FZJjAFnC??WPy@n@yB`Be@XyAp@mAv@[HmCz@sAb@_FhAqB\yCb@uEj@w@J}BXm@Da@Bm@Ek@I]Ik@Wg@YYWoBgB_@Y_@_@_@[s@o@s@k@aAe@s@Qg@Go@CoE@sDD}FDM?gDBeA@iGFm@?qCD{HDiC@yBBq@@gEBk@Ai@?k@CeAKKEYI_@U??q@y@i@y@_@eAMk@WoBOu@g@yAw@qAWY{@q@}@g@??CcACGIG??I@,2.248,268
126,35,413,Clark St & North Ave,Streeter Dr & Illinois St,-87.631942,-87.6122,41.911974,41.891071,m|x~FdszuO_CnAi@XcAd@??EYIc@QcAGgAA]Bs@Dq@DUHs@ZoAj@cBx@yBJYVeALw@FcA?kA??@k@?}@C{@??Ae@@SFWTOTIvBc@LAREx@G~AYbBCZAvBIvBUtDm@tGcApFy@VCpCa@~@OhCe@lAY~@a@t@k@n@q@HMNSh@eAXs@`@gBPwAHgBHsEFy@Rk@Vc@f@c@dAk@dAm@FExA{@hC{AHGfAo@`DkBtCcB^UzFoDnAq@tBqAd@Yr@c@??tAc@dAm@XKj@Od@Cn@CJ???jBA??xCM??AaB?O?eAAmF,2.234,234
128,69,413,Damen Ave & Chicago Ave,Damen Ave & Pierce Ave,-87.67722,-87.67769193,41.895769,41.90939601,qwu~FzlcvO_@?yA?{ADqD?sDF{DDqDByD@oDDwADeB?{A?{A@mDB}A?kB@oBDqB@??BjF?lBDfC??_FFmCFqAB??EmCCiE?_B,1.177,260
52,35,412,Michigan Ave & Lake St,Streeter Dr & Illinois St,-87.624117,-87.6122,41.886024,41.891071,m|s~FrcyuOeA@S@K?]@I?yC?kA?E????M@sA@yDLcCDWFk@Hy@LkALmB@U@M?W@QDyA??A[DUFM@OTcJH[??Bw@?g@@[HcFDuD@e@BwB?MEIOC??a@AM@G?I?c@?M?{@@iA@??mBUqDYeACI?IAu@?a@@???O?eAAmF,1.009,172
34,35,411,Cannon Dr & Fullerton Ave,Streeter Dr & Illinois St,-87.63442878,-87.6122,41.92675599,41.891071,yy{~Fv`{uO^Of@W~As@TKZM??M{AI_AAOCUQsBGi@??~@[f@WpBkAdD_B`ASpOeDjHcA|AYbCi@rCu@zAe@vDuA|Ao@bAg@fDyAvIgDLGTIxAk@\M~@Sb@Ej@?z@AvCCbBCZAvBIvBUtDm@tGcApFy@VCpCa@~@OhCe@lAY~@a@t@k@n@q@HMNSh@eAXs@`@gBPwAHgBHsEFy@Rk@Vc@f@c@dAk@dAm@FExA{@hC{AHGfAo@`DkBtCcB^UzFoDnAq@tBqAd@Yr@c@??tAc@dAm@XKj@Od@Cn@CJ???jBA??xCM??AaB?O?eAAmF,2.974,265
230,308,411,Lincoln Ave & Roscoe St,Seeley Ave & Roscoe St,-87.67097,-87.679618,41.94334,41.943403,w`__GnfbvO?h@JxM?hA@bC?~GBdNBnF??e@@,0.46,124
67,166,410,Sheffield Ave & Fullerton Ave,Ashland Ave & Wrightwood Ave,-87.65370804,-87.668507,41.92560188,41.92883,_r{~F`z~uOf@???BdA@~@@dB@vF@jA@`D@fB@`A?fA@hA?l@?PBpGBr@?Z@pA@zB?^@vB?p@?fA@rA@x@?pB@pC@tA@jA?hD@xA@x@?^@\??{AByAB}@@k@?mA?aDDyA@kBB???^@l@,1.027,170
91,47,410,Clinton St & Washington Blvd,State St & Kinzie St,-87.64117,-87.6277,41.88338,41.88918,ajs~Fpl|uOb@???@K??EQ@sB@wBDO?OAoCE{A?GAqC@yB?S?_@?QAgA@_FAuG?MAeF?aA??u@@G@MIk@A}@?eA?yBAaCDEAc@@u@BI?Y?M?w@@O?Y@G?gD@MAiBAk@AgB???CkGCcHAgACwF?{@,1.123,204
232,114,410,Pine Grove Ave & Waveland Ave,Sheffield Ave & Addison St,-87.646303,-87.65445,41.949275,41.94688,ye`_Gpl}uOhAm@zDsB??vBzI@X@PAdBAdH@lC@dB@tBBxB?r@?bA@xBBlB?dC??jAA,0.588,131
177,313,408,Theater on the Lake,Lakeview Ave & Fullerton Pkwy,-87.630834,-87.638973,41.926277,41.925858,yu{~FrkzuOJfAD^NdBFh@PrBBT@NH~@LzA@\DjAB~A?~B@bA?bA?PBdB@zB?f@@p@?l@@n@@hB@zA??m@@,0.445,63
346,233,407,Ada St & Washington Blvd,Sangamon St & Washington Blvd,-87.661206,-87.651148,41.88283,41.883004,igs~Fni`vOAsBCuDAwDCcFCyDAqBAsBAoB?mAAk@CgFCiFCyD,0.519,94
37,192,405,Dearborn St & Adams St,Canal St & Adams St,-87.62979104,-87.639904,41.87935636,41.879255,mqr~FdezuO?fE@rA@l@BnDB|G?H@t@DhFBzCAzA?l@AP?^?N?Z@fF?Z@^@fEAr@,0.522,78
240,256,405,Sheridan Rd & Irving Park Rd,Broadway & Sheridan Rd,-87.654406,-87.649993,41.954245,41.952833,_ea_Gv__vO|@A`ACJAfDC??AoF?qF?qACkB?a@CaCAy@,0.336,75
81,192,404,Daley Center Plaza,Canal St & Adams St,-87.629892,-87.639904,41.884451,41.879255,eqs~FvezuO?nEBdF@v@?^?r@@jD?l@@HAfF?x@@lF@~@?JAP@J??nAAp@AfA?N?^?d@?`BArAC`@?P?VA~AC|B?v@A~BCf@?^A???N?Z@fF?Z@^@fEAr@,0.876,183
33,174,403,State St & Van Buren St,Canal St & Madison St,-87.627844,-87.639833,41.877181,41.882091,kcr~FdxyuOr@A??@xABnBBpB?zA@bE@lE?T@|C@rA?xB@NAdCArCFdH?N?X?FAzBB\Bn@AF@hE?f@?`B??c@Mq@?gDB{@@_EF}B@eCBwB@Y@mB@i@?,1.002,166
35,25,403,Streeter Dr & Illinois St,Michigan Ave & Pearson St,-87.6122,-87.62351,41.891071,41.89766,ozt~FdwvuOA{B??eDD??@jABhF??G`ACLENOL_@FkAHUBa@JSHm@XmA|@i@b@y@~@iAr@gBhAcDjB}EtC??L\BV@^?f@?j@@l@?v@DfGCLA~@@dA?\@hE@xABvG?R@|@@dB??y@?e@EI?w@I??AkB,1.041,155
49,41,403,Dearborn St & Monroe St,Federal St & Polk St,-87.62952092,-87.62954377,41.88131982,41.87207763,o}r~FpbzuO_CByB@??CoH??`@ApAApBEj@?fBEdCCzBChAAv@AtBAvA?hDEH?N?L?~@AjCCX?bBAf@Ax@A`@?V?tCA`@Ar@A|CCzAAvDAh@?`@???@LGV@|BFT@LB~D??uCDkC@,1.202,275
260,499,403,Kedzie Ave & Milwaukee Ave,Kosciuszko Park,-87.707857,-87.72377736,41.929567,41.93058537,yi|~FrmivOc@z@}BzEa@v@qBvDgBrD_@x@_AfB???jA?x@@fC@fB?rB?zF@xB?x@?~@@hA?~@@lB@xF@lFBtFBpF??R?|AAnCC??,0.941,178
35,141,402,Streeter Dr & Illinois St,Clark St & Lincoln Ave,-87.6122,-87.6346,41.891071,41.915689,ozt~FdwvuOA{B??eDD??@jABhF??G`ACLENOL_@FkAHUBa@JSHm@XmA|@i@b@y@~@iAr@gBhAcDjB}EtCoHnEi@ZsGvDWLe@VwAx@g@b@OTYl@Qt@KbBMrEKjAIf@Kf@a@pAQ`@[j@KPo@r@[Xw@d@]LgAZwCl@u@LqATaANeG`AaLdBcC^{@FqAB??uAQiBB{ACaAGi@IaAKm@Ca@?y@Hs@NMFUXMZOR??RRFRzAzAd@v@HTXtAHtAExAMz@WfAgAnCSh@k@dBYpAEVI|@ClAB~@Hx@J`@J`@Lb@??k@\[P_@TMDs@^MHm@\eB|@w@`@c@R}@d@??Nj@,2.515,283
35,173,402,Streeter Dr & Illinois St,Mies van der Rohe Way & Chicago Ave,-87.6122,-87.621743,41.891071,41.89691,ozt~FdwvuOA{B??eDD??@jABhF??G`ACLENOL_@FkAHUBa@JSHm@XmA|@i@b@y@~@iAr@gBhAcDjB}EtC??L\BV@^?f@?j@@l@?v@DfGCLA~@@dA?\@hE@xA??Q?,0.843,119
35,195,402,Streeter Dr & Illinois St,Columbus Dr & Randolph St,-87.6122,-87.619521,41.891071,41.884728,ozt~FdwvuOA{B??eDD??@jABhFDvBDzBAl@@nB@xB?fABjD@dC@rD?fE@xB?X??lB?n@?tCL~@Fn@HXBdBLd@DJ@l@FdAJp@Jf@BF?V@fA@nAAP?Z?F?~BEd@???JHPD|DEVE??EG?i@?gE,1.106,183
91,74,402,Clinton St & Washington Blvd,Kingsbury St & Erie St,-87.64117,-87.64185116,41.88338,41.89384315,ajs~Fpl|uOb@???@K??EQ@sB@wBDO?O??m@He@BeC@c@?k@?qEBI@qABeCDeCHU@mDD{@Ba@?O?I????Y?e@E_CAe@?_@AyB?iEAQ@q@??gDD??@l@BvG@TDN??_DzBaDdC_DzBIHUJQNiB~AKFm@d@_@JeA???@jA,1.157,185
268,6,402,Lake Shore Dr & North Blvd,Dusable Harbor,-87.626804,-87.61279454,41.911722,41.88504199,y{x~FnqyuOA?wAp@??Ae@@SFWTOTIvBc@LAREx@G~AYbBCZAvBIvBUtDm@tGcApFy@VCpCa@~@OhCe@lAY~@a@t@k@n@q@HMNSh@eAXs@`@gBPwAHgBHsEFy@Rk@Vc@f@c@dAk@dAm@FExA{@hC{AHGfAo@`DkBtCcB^UzFoDnAq@tBqAd@Yr@c@hDwBXK`AS`@Cd@A~ADN?jFBH?D@~@Ez@?fAAnACjAA|@AJAz@?H?H?xAEvAAXA??pBPfABp@DdCFrAJNDTJ??`@PAg@?s@AsA?UCcACGIG??I@,2.299,219
346,91,402,Ada St & Washington Blvd,Clinton St & Washington Blvd,-87.661206,-87.64117,41.88283,41.88338,igs~Fni`vOAsBCuDAwDCcFCyDAqBAsBAoB?mAAk@CgFCiFCeFCcFCsFAsBAkBAQ??mA@]?e@@uA@S@Q?kB?W@q@?s@@G???AuC?W?O?MAk@?QAk@Bw@?g@FgF@oC?sA?_AAy@AmF??R?hFEf@?nDG,1.371,246
52,211,400,Michigan Ave & Lake St,St. Clair St & Erie St,-87.624117,-87.622663,41.886024,41.894448,m|s~FrcyuOeA@S@K?]@I?yC?kA?E?UEI?MCUGGAiBYe@KOCKA_AMKCWCYCK?Q?K?kADS?W?G?]@cCBG@M?y@@sA@_A@[@aA@sA@mA@???{G??y@@,0.637,121
66,192,400,Clinton St & Lake St,Canal St & Adams St,-87.64138231,-87.639904,41.88583274,41.879255,mys~F~l|uOT???AcB?YCcDA}D@q@D}A@g@?kBCgA?S??L@dAFVBh@DhBBnAAp@AfA?N?^?d@?`BArAC`@?P?VA~AC|B?v@A~BCf@?^A???N?Z@fF?Z@^@fEAr@,0.825,149
174,53,400,Canal St & Madison St,Wells St & Erie St,-87.639833,-87.634195,41.882091,41.893832,abs~Fbc|uOuEB??AoCE{A?GAqC@yB?S?_@?QAgA@_FAuG?MAeF?aA??u@@G@MIk@A}@?eA?yBAaCDEAc@@u@BI?Y?M?w@@O?Y@G?gD@MAiBAk@AgB?o@@c@@O@_A@aDFaD?kABuABw@@m@@w@?u@@i@@cA@??@`@DvG??`@?,1.292,251
67,340,399,Sheffield Ave & Fullerton Ave,Clark St & Wrightwood Ave,-87.65370804,-87.643118,41.92560188,41.929546,_r{~F`z~uOf@????cA?[As@?s@?q@CqFAsF?YAe@AeAAgB??gA@o@@w@@yDBoABeB@iABU?]?w@@???}B?w@?y@?mB?eCEmDSgDSsBSmAWsAMc@,0.815,173
284,76,399,Michigan Ave & Jackson Blvd,Lake Shore Dr & Monroe St,-87.62408,-87.616743,41.87785,41.880958,ogr~FbbyuOwA@??EgD?O?sAAaCEuGA]?wB?e@?i@AmA?O?gA?a@?wB?{A?a@As@??iC@yBBq@@gEB???]Aw@,0.591,98
90,177,398,Millennium Park,Theater on the Lake,-87.62408432,-87.630834,41.8810317,41.926277,m{r~FlbyuOUAS?sAG_@@o@?G?U?oEDcBDM@M@o@Dk@BWBqBFqABaABgB?gA@S@K?]@I?yC?kA?E?UEI?MCUGGAiBYe@KOCKA_AMKCWCYCK?Q?K?kADS?W?G?]@cCBG@M?y@@sA@_A@[@aA@sA@mA@_A?a@@}@?_DDy@?g@@i@Aq@EOCy@?e@EI?w@IaAGc@?y@@gD@w@@a@?W@U@U@KA??i@EoBAq@O}Ci@MCa@Ie@Cu@@m@Fe@JkCbAmA^c@LaIxAwAj@aLdBcC^{@FqABaCB{CFk@@c@@}@FeAPi@P_Bp@WJMF{KhEmAh@u@\k@VsChAoDlAmEjA}Cn@{AVyDf@wAToPnD??kCHaA?oB?e@@w@J??B\,3.183,441
50,59,397,Clark St & Congress Pkwy,Wabash Ave & Roosevelt Rd,-87.63058454,-87.625961,41.87593267,41.867227,o{q~FzjzuOl@A\???AgAAaC?{AAkB?{@?k@?aB??bBAf@Ax@A`@?V?tCA`@Ar@A|CCzAAvDAh@?`@?pBAr@Ar@Af@A|EC|@AfAATA???[C{A?o@?I?K?O?S?mA,0.826,175
177,329,397,Theater on the Lake,Lake Shore Dr & Diversey Pkwy,-87.630834,-87.63625,41.926277,41.932684,yu{~FrkzuOJfAD^NdBFh@PrBBT@NH~@LzA??[LUJ_Br@g@V_@NqCtAeCpA}ExCc@\oBnAwBtAq@^e@Z??c@c@QI_@MqBo@oBu@,0.676,92
507,123,397,Humboldt Blvd & Armitage Ave,California Ave & Milwaukee Ave,-87.70180896,-87.697153,41.91751339,41.922695,a_z~FfghvO?e@AwB?sB?yAAW?uBAmB?[?iA?y@?g@A]AqA??aCBuAFaAA_CByEF_B@sB@sBB[@gBD??`@s@,0.633,130
305,210,396,Western Ave & Division St,Ashland Ave & Division St,-87.687275,-87.667747,41.902893,41.90345,adw~FfkevOd@AtBA`A@z@@r@?vDE~@Ap@?bA???AW?iB?]CyEAY?i@A_A?mAA{@?{ACyCAgBAkBAwBA{CAgBEaJA_@?c@A{@??qDByD@oDDwADeB????kB?sAAy@?uBAqBAcAAgC@q@C}@?uAAyACsFAyCA{AAyBAwBEeCAeA,1.494,290
341,6,396,Adler Planetarium,Dusable Harbor,-87.607267,-87.61279454,41.866095,41.88504199,w~o~FfyuuOCCm@@CB@~O?XH|M?^@tA?f@?r@Bl@DXPPVHNCRE^GzBEX???B\@vB?fA?\Bd@?nD@tB?H?p@?z@?jB?tAA^@p@??w@J}BXm@Da@Bm@Ek@I]Ik@Wg@YYWoBgB_@Y_@_@_@[s@o@s@k@aAe@s@Qg@Go@CoE@sDD}FDM?gDBeA@iGFm@?qCD{HDiC@yBBq@@gEBk@Ai@?k@CeAKKEYI_@U??q@y@i@y@_@eAMk@WoBOu@g@yAw@qAWY{@q@}@g@??CcACGIG??I@,2.201,335
191,49,395,Canal St & Monroe St,Dearborn St & Monroe St,-87.63947,-87.62952092,41.8807,41.88131982,wxr~Fta|uOByCAK?mCCsC?W?M?S?K?S?oAAwECsGAQEeHAkHCcH??_C@A?,0.567,113
310,69,394,Damen Ave & Charleston St,Damen Ave & Pierce Ave,-87.677855,-87.67769193,41.920082,41.90939601,goz~FpqcvOH`J@fB??tCA??AgBGeK??^AvBCz@Cb@?x@Er@?b@?L?p@?vBBZA`AAtA?jAElA?|@?FBT?L?|@ADCH?pCCvCE~@ALAbACbB?f@?J?bAAT?`AAz@AZ?H?`@@`BA|BC??@lC?jEDhC??mCFqAB??EmCCiE?_B,1.374,355
41,59,393,Federal St & Polk St,Wabash Ave & Roosevelt Rd,-87.62954377,-87.625961,41.87207763,41.867227,wbq~FxczuOjCAtCE??C_EAMJYAkB?OKUAM??pBAr@Ar@Af@A|EC|@AfAATA???[C{A?o@?I?K?O?S?mA,0.503,130
177,76,393,Theater on the Lake,Lake Shore Dr & Monroe St,-87.630834,-87.616743,41.926277,41.880958,yu{~FrkzuOJfAD^NdB??~@[f@WpBkAdD_B`ASpOeDjHcA|AYbCi@rCu@zAe@vDuA|Ao@bAg@fDyAvIgDLGTIxAk@\M~@Sb@Ej@?z@AvCCbBCZAvBIvBUtDm@tGcApFy@VCpCa@~@OhCe@lAY~@a@t@k@n@q@HMNSh@eAXs@`@gBPwAHgBHsEFy@Rk@Vc@f@c@dAk@dAm@FExA{@hC{AHGfAo@`DkBtCcB^UzFoDnAq@tBqAd@Yr@c@hDwBXK`AS`@Cd@A~ADN?jFBH?D@~@Ez@?fAAnACjAA|@AJAz@?H?H?xAEvAAXA`CIfBAlC@TBt@Lv@ZNFPJn@j@n@v@V`@j@pA`AtC^z@Zj@r@t@`@Zn@^XJr@P`@D|@BfA????u@?]Aw@,3.56,292
57,59,392,Clinton St & Roosevelt Rd,Wabash Ave & Roosevelt Rd,-87.64108796,-87.625961,41.86711778,41.867227,cep~Fxk|uO?kA?aB?i@?o@?iBAeC?eB?g@GuT?MAeA?cA?uAAeCAgC?e@Ac@?m@A_@?eBA]?SAiEAw@AcA?i@A[?e@AgC?[C{A?o@?I?K?O?S?mA,0.781,136
242,344,392,Damen Ave & Leland Ave,Ravenswood Ave & Lawrence Ave,-87.679028,-87.674237,41.967094,41.96909,iuc_GpycvOsCDiA@S@_@?w@@???oA?u@?S?SByBGsFAu@?u@?cA?SAc@A{B?}@Ai@??C@s@?,0.392,75
77,49,391,Clinton St & Madison St,Dearborn St & Monroe St,-87.641066,-87.62952092,41.882242,41.88131982,}bs~Fjl|uOhAAbCC|BE??EaHBaEAK?mCCsC?W?M?S?K?S?oAAwECsGAQEeHAkHCcH??_C@A?,0.767,147
129,205,391,Blue Island Ave & 18th St,Paulina St & 18th St,-87.661535,-87.668745,41.857556,41.857901,khn~Fdk`vOzApAdEfDtD|Cn@`@\VhBzA??@`@@n@?`A?V?^DhC??}BDy@@wB@{@@uB@aA@K?qB@u@@???\B~BDdJ??[?,0.752,123
85,157,389,Michigan Ave & Oak St,Lake Shore Dr & Wellington Ave,-87.62377664,-87.636794,41.90096039,41.936669,iwv~Fp_yuO?p@q@O}Ci@MCa@Ie@Cu@@m@Fe@JkCbAmA^c@LaIxAwAj@aLdBcC^{@FqABaCB{CFk@@c@@}@FeAPi@P_Bp@WJMF{KhEmAh@u@\k@VsChAoDlAmEjA}Cn@{AVyDf@wAToPnDgCj@cGpAuH`BuB`@mALsAHmD@eNMg@@cACk@@q@DiBTeARqAZgC~@sBpA}AlAmBrB{@hAeFvHOTW^i@z@??uAlAeD|C}@z@QRSL??LPHJDLFPHXNn@??f@_@h@UD?rEgCLGlDiBNGJGTIbDs@XI,3.236,259
90,26,389,Millennium Park,McClurg Ct & Illinois St,-87.62408432,-87.6173,41.8810317,41.89102,m{r~FlbyuOUAS?sAG_@@o@?G?U?oEDcBDM@M@o@Dk@BWBqBFqABaABgB?gA@S@???cB@[?W?WLQBWAmEDsH?c@??[@S?E?{A@gAEG?g@EeD_@KAg@Ei@Iy@Ia@AoAI[COAgCC??@kB?mEEuD?iA,1.047,199
238,344,389,Ravenswood Ave & Montrose Ave,Ravenswood Ave & Lawrence Ave,-87.674365,-87.674237,41.961615,41.96909,qrb_Gv{bvO@]Ao@??kJDoJFiJJkIDSDGDC@s@?,0.542,151
259,123,388,California Ave & Francis Pl,California Ave & Milwaukee Ave,-87.696972,-87.697153,41.918121,41.922695,mcz~F`igvO?h@??uAFaAA_CByEF_B@sB@sBB[@gBD??`@s@,0.36,70
211,192,386,St. Clair St & Erie St,Canal St & Adams St,-87.622663,-87.639904,41.894448,41.879255,gou~F`yxuOx@ApAAlAC??@zB?rA?lA?`@??bAAZ?|@AlCCF?FAF?dACz@A\AF?V?l@At@AFAF?H?HAH?R?L@F@H@|@NTBLB`@F\DhANFBVDLBF@???LAxA@VFb@JVX`@v@r@|ArAVTVh@Pn@Ht@@\?bA?^?N?^CfH?`B?^?^?~B?r@@xA?rA?z@?\?^@xA?n@?dB?H?dDBfBBRJZ`@|@f@~@h@~@DJDH^f@ZRNBRBL@dAFVBh@DhBBnAAp@AfA?N?^?d@?`BArAC`@?P?VA~AC|B?v@A~BCf@?^A???N?Z@fF?Z@^@fEAr@,1.819,339
499,260,386,Kosciuszko Park,Kedzie Ave & Milwaukee Ave,-87.72377736,-87.707857,41.93058537,41.929567,_q|~FlmlvO??oCB}A@S???CqFCuFAmFAyFAmB?_AAiA?_A?y@AyB?{F?sBAgBAgC?y@?kA??~@gB^y@fBsDpBwD`@w@|B{Eb@{@,0.941,168
56,107,385,Desplaines St & Kinzie St,Desplaines St & Jackson Blvd,-87.64444785,-87.643909,41.88871604,41.878287,gkt~Fb`}uOt@At@EZ@rBAf@?p@A`@AfAEf@AhBCH?jBArBAV?P?pBCdAAl@AhCEfCC~AC`@?zBEbCCJAnBAbCEj@AR?,0.718,132
174,31,385,Canal St & Madison St,Franklin St & Chicago Ave,-87.639833,-87.63563839,41.882091,41.89680204,abs~Fbc|uOuEBm@He@BeC@c@?k@?qEBI@qABeCDeCHU@mDD{@Ba@?O?I????Y?e@E_CAe@?_@AyB?iEAQ@q@??gDD??@l@??m@@}@@s@@m@@s@@{@?q@@S?a@?e@@WAQ?{@@kA@w@?]@I?cABo@?_@@mABaD@cBBe@@}@???AgBAqA?}A?S??g@@,1.269,197
6,85,384,Dusable Harbor,Michigan Ave & Oak St,-87.61279454,-87.62377664,41.88504199,41.90096039,gqs~F~|vuOEF@v@@R?rA??WKo@MYEu@EuB@m@Aq@E_CTW@_AJY@yADG?G?}@BS?s@@G?_A@sA@eCI]Ei@AG?sA?K?}CFy@?a@@[Bq@DSBe@J_@N_Ah@}B|AiAr@gBhAcDjB}EtC??L\BV??cAp@gBfA}ChBGD[P_CvA_DdBoAt@g@XURMVEXAT@z@BbCLjO@L,1.47,164
21,75,384,Aberdeen St & Jackson Blvd,Canal St & Jackson Blvd,-87.65478743,-87.641052,41.87772613,41.878412,sgr~Fja_vO?i@?wBEiH?UAW?eAAcFAqBCyBAsBCsB?sC?W?s@?SAwB?K?c@Aa@?O?I?[As@@]Am@AcGAaH??aCB??CiH??x@A,0.774,151
26,85,384,McClurg Ct & Illinois St,Michigan Ave & Oak St,-87.6173,-87.62377664,41.89102,41.90096039,azt~FbwwuOC}BCgEAcB?s@?yBAaB??}CKgAAkAHUBa@JSHm@XmA|@i@b@y@~@iAr@gBhAcDjB}EtC??L\BV??cAp@gBfA}ChBGD[P_CvA_DdBoAt@g@XURMVEXAT@z@BbCLjO@L,1.155,163
90,52,384,Millennium Park,Michigan Ave & Lake St,-87.62408432,-87.624117,41.8810317,41.886024,m{r~FlbyuOUAS?sAG_@@o@?G?U?oEDcBDM@M@o@Dk@BWBqBFqABaABgB?A?,0.365,87
230,493,384,Lincoln Ave & Roscoe St,Western Ave & Roscoe St,-87.67097,-87.68739454,41.94334,41.94302616,w`__GnfbvO?h@JxM?hA@bC?~GBdNBnF@tFBpF@jFBxF@nFBpF?|A,0.847,169
85,141,383,Michigan Ave & Oak St,Clark St & Lincoln Ave,-87.62377664,-87.6346,41.90096039,41.915689,iwv~Fp_yuO?p@q@O}Ci@MCa@Ie@Cu@@m@Fe@JkCbAmA^c@LaIxAwAj@aLdBcC^{@FqAB??uAQiBB{ACaAGi@IaAKm@Ca@?y@Hs@NMFUXMZOR??RRFRzAzAd@v@HTXtAHtAExAMz@WfAgAnCSh@k@dBYpAEVI|@ClAB~@Hx@J`@J`@Lb@??k@\[P_@TMDs@^MHm@\eB|@w@`@c@R}@d@??Nj@,1.502,201
286,174,382,Franklin St & Quincy St,Canal St & Madison St,-87.634793,-87.639833,41.878724,41.882091,{lr~Fld{uO@tA??_CB??BzCAzA?l@AP?^?N?Z@fF?Z@^@fE??}B@eCBwB@Y@mB@i@?,0.485,78
